customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn
1696,26,76.73,1994.98,Month-to-month,Credit,None,No,Yes,1,No
1697,72,43.11,3103.92,Two year,UPI,None,Yes,No,2,No
1698,48,84.94,4077.12,Month-to-month,Debit,DSL,Yes,Yes,3,Yes
1699,66,44.28,2922.48,Month-to-month,Debit,Fiber,No,No,0,No
1700,70,66.08,4625.6,Month-to-month,Cash,Fiber,No,Yes,4,Yes
1701,28,67.87,1900.36,Month-to-month,Debit,DSL,Yes,No,0,No
1702,26,37.77,982.02,Month-to-month,UPI,Fiber,No,Yes,0,No
1703,25,107.62,2690.5,Two year,Credit,DSL,Yes,No,4,No
1704,12,72.58,870.96,One year,UPI,Fiber,No,No,2,No
1705,5,106.68,533.4,One year,UPI,DSL,No,Yes,2,Yes
1706,48,46.25,2220,One year,Cash,Fiber,No,No,0,No
1707,37,37.23,1377.51,Month-to-month,Credit,DSL,No,Yes,1,No
1708,44,21.8,959.2,Month-to-month,Debit,None,Yes,No,3,No
1709,15,29.39,440.85,Month-to-month,Credit,None,No,No,4,Yes
1710,43,34.75,1494.25,Month-to-month,Debit,Fiber,No,Yes,4,Yes
1711,48,27.89,1338.72,Month-to-month,Cash,Fiber,No,No,2,Yes
1712,70,109.69,7678.3,One year,Credit,DSL,Yes,No,0,No
1713,46,111.14,5112.44,Month-to-month,UPI,DSL,No,No,3,Yes
1714,43,113.74,4890.82,One year,Credit,DSL,No,Yes,1,No
1715,21,115.99,2435.79,Month-to-month,Cash,None,No,Yes,0,Yes
1716,23,69.18,1591.14,Month-to-month,Credit,DSL,No,Yes,3,Yes
1717,47,73,3431,Month-to-month,Debit,Fiber,No,No,2,No
1718,15,33.08,496.2,One year,Credit,DSL,Yes,No,2,No
1719,25,33.71,842.75,Month-to-month,Credit,DSL,No,No,0,No
1720,36,97.28,3502.08,Month-to-month,Cash,Fiber,No,No,1,Yes
1721,51,105.57,5384.07,Month-to-month,Credit,Fiber,No,Yes,0,Yes
1722,15,98.47,1477.05,One year,Credit,Fiber,No,Yes,2,Yes
1723,68,103.46,7035.28,One year,UPI,None,No,No,1,No
1724,21,47.66,1000.86,Month-to-month,Credit,Fiber,No,Yes,3,Yes
1725,13,66.61,865.93,Month-to-month,Credit,Fiber,Yes,No,1,No
1726,19,65.92,1252.48,Month-to-month,Cash,Fiber,No,No,3,Yes
1727,34,119.53,4064.02,Month-to-month,Debit,None,No,No,3,Yes
1728,68,114.92,7814.56,Two year,Credit,Fiber,No,No,1,No
1729,52,79.85,4152.2,Month-to-month,UPI,Fiber,Yes,Yes,1,Yes
1730,27,33.8,912.6,Month-to-month,Cash,Fiber,No,No,0,No
1731,29,45.86,1329.94,Month-to-month,Debit,Fiber,No,No,1,No
1732,28,56.38,1578.64,One year,Cash,Fiber,No,No,0,Yes
1733,35,107.32,3756.2,Two year,Debit,DSL,No,Yes,2,No
1734,8,37.06,296.48,Month-to-month,Credit,DSL,Yes,No,1,No
1735,16,41.97,671.52,One year,Debit,Fiber,No,No,2,No
1736,36,54.94,1977.84,Month-to-month,Debit,Fiber,No,No,1,No
1737,30,112.69,3380.7,One year,Credit,DSL,Yes,No,1,No
1738,18,70.38,1266.84,Month-to-month,UPI,DSL,Yes,No,1,No
1739,2,84.68,169.36,Month-to-month,UPI,Fiber,No,No,2,Yes
1740,49,58.72,2877.28,One year,Credit,Fiber,No,Yes,3,No
1741,4,38.85,155.4,One year,Cash,DSL,No,Yes,1,No
1742,7,42.28,295.96,Two year,Cash,Fiber,No,No,2,No
1743,39,100.27,3910.53,Month-to-month,Debit,DSL,No,Yes,1,Yes
1744,13,109.35,1421.55,Month-to-month,Cash,DSL,No,No,2,Yes
1745,31,69.31,2148.61,Month-to-month,Cash,DSL,Yes,No,0,No
1746,71,55.7,3954.7,One year,Credit,None,No,No,0,No
1747,63,100.78,6349.14,Month-to-month,Credit,DSL,Yes,Yes,2,No
1748,56,87.31,4889.36,One year,Debit,Fiber,Yes,No,4,No
1749,42,24.09,1011.78,Month-to-month,Cash,Fiber,No,No,1,No
1750,61,55.07,3359.27,Month-to-month,Debit,Fiber,Yes,Yes,0,No
1751,42,88.22,3705.24,One year,Credit,Fiber,No,Yes,2,No
1752,56,77.37,4332.72,Month-to-month,Cash,DSL,No,No,2,Yes
1753,36,117.81,4241.16,Month-to-month,Debit,Fiber,Yes,No,2,No
1754,68,106.61,7249.48,One year,Debit,Fiber,No,Yes,2,No
1755,7,25.97,181.79,Month-to-month,UPI,DSL,No,No,2,No
1756,54,92.58,4999.32,One year,UPI,DSL,Yes,No,1,No
1757,1,53.63,53.63,Month-to-month,Cash,DSL,Yes,No,1,No
1758,44,88.21,3881.24,One year,Cash,Fiber,No,Yes,1,No
1759,45,81.72,3677.4,Month-to-month,Credit,DSL,No,No,1,Yes
1760,47,70.31,3304.57,Month-to-month,Credit,DSL,No,No,1,No
1761,13,105.29,1368.77,One year,Credit,Fiber,Yes,Yes,2,Yes
1762,22,90.87,1999.14,Month-to-month,UPI,Fiber,No,Yes,0,Yes
1763,21,108.96,2288.16,Month-to-month,Debit,None,No,Yes,1,Yes
1764,9,48.16,433.44,Month-to-month,Credit,DSL,No,No,2,No
1765,26,54.81,1425.06,Two year,UPI,None,Yes,Yes,0,No
1766,9,82.2,739.8,Month-to-month,Credit,DSL,Yes,No,1,Yes
1767,15,116.65,1749.75,Month-to-month,UPI,Fiber,No,No,4,Yes
1768,10,57.16,571.6,Month-to-month,UPI,Fiber,Yes,No,2,No
1769,42,23.23,975.66,Two year,Cash,Fiber,No,Yes,1,No
1770,72,64.59,4650.48,Month-to-month,Debit,Fiber,Yes,No,1,No
1771,24,74.39,1785.36,Month-to-month,UPI,DSL,Yes,Yes,4,No
1772,49,100.1,4904.9,Month-to-month,Debit,DSL,No,Yes,1,Yes
1773,26,92.86,2414.36,One year,Credit,Fiber,Yes,No,1,No
1774,37,116.47,4309.39,Month-to-month,Cash,DSL,No,No,2,No
1775,68,98.27,6682.36,Month-to-month,Cash,Fiber,Yes,No,1,No
1776,50,49.86,2493,Month-to-month,Debit,DSL,No,Yes,1,No
1777,24,84.14,2019.36,Month-to-month,Cash,DSL,No,No,1,Yes
1778,19,87.22,1657.18,Two year,Cash,None,Yes,No,2,No
1779,60,119.8,7188,One year,Credit,Fiber,No,Yes,1,No
1780,39,33.87,1320.93,Month-to-month,Credit,DSL,No,No,1,No
1781,18,39.13,704.34,Month-to-month,Cash,Fiber,No,Yes,0,No
1782,19,35.55,675.45,One year,Cash,DSL,No,No,1,Yes
1783,36,78.91,2840.76,Month-to-month,Debit,DSL,No,No,1,No
1784,55,33.53,1844.15,Month-to-month,Credit,DSL,No,No,0,No
1785,69,85.6,5906.4,Month-to-month,Cash,Fiber,No,Yes,1,Yes
1786,47,100.38,4717.86,Month-to-month,Cash,DSL,Yes,No,3,Yes
1787,49,63.28,3100.72,Month-to-month,Credit,Fiber,Yes,No,1,No
1788,33,76.07,2510.31,Month-to-month,Credit,Fiber,No,No,1,No
1789,21,111.27,2336.67,Two year,Credit,DSL,No,No,1,No
1790,22,76.96,1693.12,One year,UPI,DSL,No,No,3,Yes
1791,48,40.86,1961.28,Month-to-month,UPI,Fiber,No,No,1,No
1792,37,54.32,2009.84,One year,Debit,Fiber,No,No,1,No
1793,15,72.98,1094.7,One year,UPI,Fiber,No,No,2,No
1794,35,35.49,1242.15,Month-to-month,UPI,DSL,No,Yes,1,Yes
1795,71,81.25,5768.75,Month-to-month,UPI,Fiber,No,Yes,3,Yes
1796,32,119.92,3837.44,Month-to-month,UPI,None,Yes,No,0,No
1797,11,85.25,937.75,Month-to-month,Cash,Fiber,Yes,No,1,No
1798,10,57.24,572.4,Month-to-month,Cash,Fiber,Yes,No,3,Yes
1799,57,53.17,3030.69,Month-to-month,Cash,DSL,No,No,1,No
1800,25,113.16,2829,Month-to-month,UPI,DSL,No,Yes,0,Yes
1801,2,107.15,214.3,Month-to-month,UPI,None,No,No,2,Yes
1802,64,67.24,4303.36,Month-to-month,Debit,None,Yes,Yes,4,No
1803,35,55.34,1936.9,One year,Debit,DSL,Yes,No,0,No
1804,7,91.05,637.35,Month-to-month,Debit,DSL,Yes,No,0,Yes
1805,18,51.45,926.1,Month-to-month,UPI,Fiber,No,No,2,No
1806,67,31.94,2139.98,One year,Cash,Fiber,Yes,No,1,No
1807,42,51.02,2142.84,One year,UPI,Fiber,No,Yes,0,No
1808,39,63.43,2473.77,Two year,UPI,None,No,Yes,0,No
1809,41,45.54,1867.14,Month-to-month,Credit,Fiber,No,No,0,No
1810,24,41.68,1000.32,One year,UPI,Fiber,No,Yes,2,Yes
1811,60,20.61,1236.6,One year,Debit,DSL,Yes,No,0,No
1812,46,83.08,3821.68,Month-to-month,Credit,Fiber,No,No,2,Yes
1813,19,81.44,1547.36,One year,Credit,Fiber,Yes,No,0,No
1814,68,38.8,2638.4,Month-to-month,UPI,DSL,Yes,No,0,Yes
1815,42,114.37,4803.54,Month-to-month,UPI,DSL,No,Yes,2,Yes
1816,32,60.96,1950.72,Month-to-month,Debit,Fiber,No,Yes,0,No
1817,39,22.55,879.45,One year,Debit,Fiber,Yes,Yes,3,No
1818,36,41.98,1511.28,Two year,UPI,DSL,Yes,No,0,No
1819,36,89.21,3211.56,Month-to-month,Debit,None,Yes,Yes,2,No
1820,3,40.16,120.48,One year,Debit,Fiber,No,Yes,2,Yes
1821,8,25.39,203.12,Two year,UPI,DSL,No,No,2,No
1822,70,81.77,5723.9,One year,Debit,DSL,No,No,1,No
1823,41,71.84,2945.44,One year,Credit,Fiber,No,No,2,Yes
1824,68,96.13,6536.84,Month-to-month,Credit,DSL,No,Yes,2,Yes
1825,13,97.26,1264.38,Month-to-month,Debit,DSL,No,No,2,No
1826,49,115.99,5683.51,Month-to-month,Credit,None,No,No,1,Yes
1827,60,25.7,1542,Two year,Cash,Fiber,No,No,2,No
1828,2,23.9,47.8,One year,Debit,Fiber,No,No,2,No
1829,60,118.72,7123.2,Two year,Credit,DSL,No,Yes,0,No
1830,5,84.48,422.4,Month-to-month,Cash,DSL,No,Yes,4,Yes
1831,44,91.54,4027.76,One year,Cash,DSL,Yes,Yes,2,Yes
1832,27,29.65,800.55,One year,Debit,DSL,Yes,Yes,2,No
1833,32,26.98,863.36,Month-to-month,UPI,Fiber,No,No,1,No
1834,21,36.03,756.63,Two year,Cash,Fiber,Yes,No,0,No
1835,8,62.72,501.76,Month-to-month,Debit,Fiber,Yes,Yes,4,No
1836,72,31.02,2233.44,Month-to-month,UPI,Fiber,No,No,1,No
1837,50,64.63,3231.5,Month-to-month,Cash,DSL,No,Yes,2,No
1838,67,76.15,5102.05,Month-to-month,Cash,Fiber,No,Yes,3,Yes
1839,44,20.03,881.32,Month-to-month,Cash,DSL,No,Yes,3,Yes
1840,58,31.42,1822.36,Month-to-month,Debit,DSL,No,Yes,3,Yes
1841,3,57.52,172.56,Month-to-month,Debit,DSL,No,No,1,No
1842,70,25.33,1773.1,One year,UPI,DSL,No,No,1,No
1843,2,33.35,66.7,Month-to-month,Cash,DSL,Yes,No,3,Yes
1844,44,43.18,1899.92,Month-to-month,Credit,Fiber,Yes,No,1,No
1845,2,62.96,125.92,Month-to-month,UPI,Fiber,No,No,4,Yes
1846,35,91.48,3201.8,Month-to-month,Credit,Fiber,Yes,Yes,1,Yes
1847,30,33.27,998.1,Month-to-month,Cash,Fiber,Yes,No,1,No
1848,8,93.8,750.4,Month-to-month,Debit,DSL,No,No,1,Yes
1849,22,105.51,2321.22,One year,Credit,Fiber,No,Yes,3,Yes
1850,44,85.15,3746.6,Month-to-month,Debit,DSL,No,No,1,Yes
1851,58,24.37,1413.46,Month-to-month,Cash,None,No,Yes,1,No
1852,36,64.07,2306.52,Month-to-month,UPI,Fiber,Yes,Yes,1,No
1853,69,86.01,5934.69,Month-to-month,Credit,Fiber,No,Yes,0,Yes
1854,31,117.85,3653.35,One year,Debit,DSL,No,No,1,No
1855,47,115.18,5413.46,Month-to-month,Credit,None,Yes,No,0,No
1856,55,59.57,3276.35,One year,Cash,Fiber,No,No,3,No
1857,62,81.59,5058.58,Month-to-month,UPI,DSL,Yes,Yes,0,No
1858,30,109.08,3272.4,One year,Cash,None,Yes,No,2,No
1859,55,103.1,5670.5,Two year,Debit,DSL,No,No,0,No
1860,16,67.94,1087.04,Month-to-month,Cash,Fiber,No,No,1,No
1861,12,46.12,553.44,Month-to-month,UPI,Fiber,Yes,No,1,No
1862,17,33.71,573.07,Month-to-month,Cash,None,No,No,2,No
1863,16,68.8,1100.8,Month-to-month,Debit,Fiber,No,Yes,0,No
1864,12,92.28,1107.36,Month-to-month,Cash,Fiber,No,No,0,Yes
1865,8,116.98,935.84,One year,Credit,Fiber,Yes,Yes,1,No
1866,3,106.18,318.54,Two year,Credit,None,No,No,0,Yes
1867,16,40.42,646.72,Month-to-month,Credit,DSL,No,No,1,No
1868,30,91.98,2759.4,One year,Credit,None,No,No,2,No
1869,23,48.91,1124.93,One year,UPI,None,No,Yes,2,No
1870,5,88.35,441.75,Month-to-month,Debit,Fiber,No,No,1,Yes
1871,65,86.58,5627.7,One year,Credit,None,Yes,Yes,0,No
1872,30,47.24,1417.2,Month-to-month,Credit,Fiber,No,Yes,4,Yes
1873,21,43.44,912.24,One year,Credit,Fiber,No,No,1,No
1874,70,30.39,2127.3,Month-to-month,Credit,DSL,No,Yes,2,No
1875,22,25.05,551.1,Month-to-month,Debit,DSL,No,No,2,No
1876,72,105.85,7621.2,One year,Cash,None,Yes,No,2,No
1877,32,24.98,799.36,Month-to-month,Credit,DSL,No,No,0,Yes
1878,33,28.87,952.71,One year,Cash,DSL,No,Yes,0,No
1879,16,43.89,702.24,Month-to-month,Debit,None,No,Yes,2,Yes
1880,38,108.77,4133.26,Month-to-month,Cash,Fiber,Yes,No,2,No
1881,14,53.29,746.06,Month-to-month,Cash,Fiber,Yes,No,3,No
1882,36,39.18,1410.48,Month-to-month,UPI,DSL,Yes,No,1,Yes
1883,23,91.56,2105.88,Month-to-month,Cash,Fiber,No,Yes,4,No
1884,66,51.91,3426.06,Two year,Cash,Fiber,No,No,2,No
1885,2,53.34,106.68,Month-to-month,Cash,Fiber,No,Yes,0,No
1886,65,93.9,6103.5,Month-to-month,Credit,DSL,Yes,No,1,Yes
1887,67,45.17,3026.39,One year,Credit,Fiber,No,No,1,Yes
1888,52,109.68,5703.36,Month-to-month,UPI,DSL,No,No,4,Yes
1889,62,76.14,4720.68,Month-to-month,UPI,DSL,Yes,No,1,No
1890,23,73.78,1696.94,Month-to-month,Cash,Fiber,No,No,3,Yes
1891,26,46.48,1208.48,Month-to-month,Credit,Fiber,No,No,1,No
1892,68,103.51,7038.68,Month-to-month,Cash,DSL,No,No,1,Yes
1893,55,77.27,4249.85,One year,Credit,Fiber,No,No,1,No
1894,6,35.55,213.3,Month-to-month,UPI,Fiber,Yes,Yes,3,No
1895,35,40.63,1422.05,Two year,Debit,Fiber,Yes,No,0,No
1896,22,66.83,1470.26,Month-to-month,Debit,Fiber,Yes,Yes,3,No
1897,43,97.96,4212.28,One year,Cash,DSL,No,No,4,Yes
1898,15,113.93,1708.95,One year,UPI,DSL,No,Yes,2,No
1899,60,86.35,5181,Month-to-month,Credit,Fiber,No,Yes,2,Yes
1900,12,70.61,847.32,Month-to-month,Cash,None,No,No,1,No
1901,49,45.07,2208.43,Two year,Cash,Fiber,No,Yes,2,No
1902,42,87.29,3666.18,One year,Credit,Fiber,Yes,No,1,No
1903,38,118.22,4492.36,Month-to-month,Cash,None,Yes,No,2,No
1904,45,67.62,3042.9,Month-to-month,Credit,Fiber,Yes,Yes,0,Yes
1905,35,36.21,1267.35,Two year,UPI,DSL,Yes,No,1,Yes
1906,30,30.33,909.9,Month-to-month,UPI,DSL,Yes,No,1,No
1907,30,46.93,1407.9,Month-to-month,Debit,Fiber,No,No,1,No
1908,6,76.94,461.64,Two year,UPI,Fiber,Yes,No,0,No
1909,67,114.68,7683.56,Month-to-month,Credit,DSL,No,No,1,Yes
1910,7,49.92,349.44,Month-to-month,UPI,Fiber,No,No,0,No
1911,52,50.54,2628.08,One year,UPI,Fiber,Yes,No,0,No
1912,14,68.12,953.68,One year,Credit,Fiber,Yes,No,1,No
1913,15,111.85,1677.75,Month-to-month,Credit,Fiber,Yes,No,4,Yes
1914,21,61.91,1300.11,Two year,UPI,Fiber,Yes,No,2,No
1915,35,42.32,1481.2,Two year,Cash,DSL,No,Yes,1,Yes
1916,66,36.31,2396.46,Month-to-month,UPI,Fiber,No,Yes,4,Yes
1917,2,65.7,131.4,Month-to-month,Credit,DSL,No,No,2,Yes
1918,35,100.07,3502.45,Two year,Credit,None,No,No,0,No
1919,20,49.14,982.8,Month-to-month,Cash,Fiber,No,No,0,Yes
1920,10,71.25,712.5,Month-to-month,Cash,Fiber,No,No,1,No
1921,25,80.3,2007.5,One year,UPI,None,No,Yes,2,No
1922,66,65.05,4293.3,One year,UPI,DSL,No,No,2,No
1923,25,39.17,979.25,One year,Debit,DSL,No,Yes,0,No
1924,54,112.17,6057.18,One year,Credit,DSL,No,No,2,No
1925,33,76.54,2525.82,Month-to-month,UPI,DSL,No,Yes,1,No
1926,36,92.91,3344.76,One year,Credit,None,No,Yes,1,No
1927,14,83.6,1170.4,Month-to-month,Credit,Fiber,Yes,Yes,1,No
1928,65,119.8,7787,Month-to-month,Credit,DSL,Yes,Yes,1,Yes
1929,54,65.63,3544.02,Month-to-month,Cash,DSL,Yes,Yes,0,No
1930,52,62.5,3250,Month-to-month,Credit,DSL,Yes,No,2,No
1931,3,56.01,168.03,Month-to-month,UPI,Fiber,No,No,1,No
1932,41,56.16,2302.56,Month-to-month,Debit,DSL,No,Yes,0,No
1933,6,47.58,285.48,One year,Cash,DSL,Yes,No,0,No
1934,25,118.06,2951.5,Month-to-month,Debit,Fiber,No,Yes,3,No
1935,13,107.08,1392.04,Month-to-month,UPI,DSL,No,No,2,Yes
1936,8,51.67,413.36,Month-to-month,Cash,Fiber,No,No,3,Yes
1937,21,50.52,1060.92,Two year,Debit,Fiber,Yes,No,1,No
1938,68,30.35,2063.8,One year,Cash,DSL,Yes,No,2,No
1939,25,107.7,2692.5,Month-to-month,Credit,DSL,No,Yes,1,Yes
1940,68,57.18,3888.24,Two year,UPI,DSL,No,No,1,No
1941,45,77.26,3476.7,Month-to-month,UPI,DSL,No,No,0,Yes
1942,60,110.04,6602.4,One year,UPI,DSL,No,No,1,No
1943,12,60.81,729.72,Month-to-month,Credit,Fiber,No,Yes,3,Yes
1944,32,100.69,3222.08,Month-to-month,Credit,Fiber,Yes,Yes,0,Yes
1945,13,63.03,819.39,Month-to-month,Credit,Fiber,No,Yes,3,Yes
1946,31,90.09,2792.79,One year,UPI,DSL,No,No,1,No
1947,20,63.12,1262.4,Month-to-month,Credit,DSL,No,Yes,1,No
1948,18,59.28,1067.04,Month-to-month,UPI,DSL,No,No,0,No
1949,60,119.07,7144.2,One year,Cash,None,Yes,No,1,No
1950,63,81.23,5117.49,Month-to-month,Cash,DSL,No,No,1,Yes
1951,6,56.74,340.44,One year,Credit,None,No,No,1,No
1952,32,45.78,1464.96,Month-to-month,Credit,Fiber,No,Yes,3,Yes
1953,43,23.98,1031.14,Month-to-month,Credit,Fiber,Yes,No,0,No
1954,2,90.66,181.32,One year,Cash,Fiber,No,Yes,1,Yes
1955,60,57.22,3433.2,Two year,Credit,DSL,Yes,Yes,1,No
1956,23,102.13,2348.99,One year,Cash,None,No,No,0,No
1957,31,56.39,1748.09,Month-to-month,Debit,Fiber,No,No,5,Yes
1958,5,57.33,286.65,Two year,Credit,Fiber,No,Yes,0,No
1959,34,97.92,3329.28,Month-to-month,Debit,DSL,Yes,Yes,2,No
1960,10,68.95,689.5,Month-to-month,UPI,Fiber,No,No,0,No
1961,2,108.49,216.98,Two year,UPI,Fiber,No,No,3,Yes
1962,11,79.01,869.11,Month-to-month,Cash,None,No,Yes,2,No
1963,50,44.06,2203,Month-to-month,Cash,Fiber,No,Yes,1,No
1964,31,76.83,2381.73,Two year,Cash,Fiber,No,No,3,No
1965,56,20.4,1142.4,Month-to-month,Debit,Fiber,No,Yes,0,No
1966,9,51.24,461.16,Month-to-month,UPI,DSL,No,Yes,0,No
1967,21,40.8,856.8,Month-to-month,Cash,DSL,No,No,3,Yes
1968,28,85.42,2391.76,Two year,Cash,Fiber,No,No,0,No
1969,62,33.6,2083.2,Month-to-month,Credit,Fiber,Yes,No,0,No
1970,7,49.01,343.07,Month-to-month,Debit,Fiber,No,No,1,No
1971,16,53.13,850.08,Month-to-month,Debit,Fiber,No,Yes,1,No
1972,4,20.33,81.32,Month-to-month,UPI,DSL,No,Yes,1,Yes
1973,4,24.68,98.72,One year,UPI,Fiber,No,Yes,2,No
1974,40,51.11,2044.4,Month-to-month,Cash,DSL,Yes,Yes,2,No
1975,17,42.24,718.08,Month-to-month,Debit,Fiber,No,No,4,No
1976,52,31.69,1647.88,One year,UPI,None,Yes,No,0,No
1977,52,35.42,1841.84,Month-to-month,Debit,DSL,Yes,No,1,Yes
1978,36,103.55,3727.8,One year,Cash,Fiber,No,No,0,No
1979,38,88.33,3356.54,Month-to-month,Cash,Fiber,No,No,2,Yes
1980,50,68.41,3420.5,One year,Cash,Fiber,No,No,1,No
1981,63,110.89,6986.07,Month-to-month,Cash,Fiber,Yes,Yes,1,No
1982,63,22.96,1446.48,One year,Debit,None,No,Yes,1,No
1983,62,54.49,3378.38,Two year,Cash,Fiber,Yes,No,1,No
1984,7,102.34,716.38,One year,Debit,Fiber,No,No,3,No
1985,27,82.83,2236.41,One year,Credit,Fiber,Yes,No,0,No
1986,14,118.17,1654.38,One year,Cash,None,Yes,Yes,1,No
1987,71,114.45,8125.95,Month-to-month,Credit,Fiber,No,No,1,Yes
1988,5,36.99,184.95,Month-to-month,UPI,Fiber,No,Yes,2,No
1989,55,117.2,6446,One year,Cash,None,No,Yes,0,No
1990,2,114.55,229.1,One year,Debit,DSL,Yes,No,1,No
1991,62,57.36,3556.32,Month-to-month,UPI,None,No,No,4,Yes
1992,21,118.29,2484.09,Month-to-month,Cash,Fiber,No,No,1,No
1993,21,23.58,495.18,Month-to-month,Credit,DSL,No,No,1,No
1994,10,86.08,860.8,Month-to-month,UPI,DSL,Yes,No,0,No
1995,58,46.61,2703.38,Two year,Debit,DSL,No,No,1,No
1996,39,32.95,1285.05,One year,Debit,Fiber,No,No,5,Yes
1997,5,77.75,388.75,Month-to-month,Credit,Fiber,Yes,No,3,Yes
1998,65,50.64,3291.6,Month-to-month,Debit,DSL,Yes,No,1,No
1999,13,86.68,1126.84,Month-to-month,Cash,Fiber,No,Yes,0,Yes
2000,53,74,3922,Month-to-month,UPI,Fiber,No,Yes,1,No
2001,45,59.26,2666.7,Month-to-month,Cash,DSL,Yes,No,1,No
2002,32,38.18,1221.76,Two year,Debit,DSL,No,Yes,3,Yes
2003,36,80.13,2884.68,Month-to-month,Credit,DSL,No,No,0,Yes
2004,60,102.92,6175.2,Month-to-month,Cash,DSL,Yes,No,0,No
2005,11,80,880,Month-to-month,Debit,Fiber,No,Yes,0,Yes
2006,63,81.05,5106.15,One year,Credit,Fiber,No,No,1,No
2007,21,71.18,1494.78,One year,Cash,DSL,No,No,0,No
2008,52,58.82,3058.64,Month-to-month,Debit,None,No,No,1,No
2009,55,65.75,3616.25,Month-to-month,Credit,Fiber,No,No,0,No
2010,26,118.95,3092.7,Two year,Credit,DSL,No,No,3,Yes
2011,68,94.97,6457.96,Month-to-month,Cash,Fiber,Yes,Yes,0,No
2012,34,63.06,2144.04,One year,Cash,Fiber,Yes,Yes,1,No
2013,52,65.73,3417.96,Month-to-month,Debit,Fiber,No,No,0,No
2014,52,69.96,3637.92,One year,UPI,DSL,Yes,No,1,No
2015,29,85.93,2491.97,Month-to-month,Cash,Fiber,No,Yes,4,Yes
2016,38,66.6,2530.8,Two year,Cash,Fiber,No,Yes,0,No
2017,42,88.62,3722.04,One year,Credit,Fiber,Yes,No,1,No
2018,21,52.92,1111.32,Month-to-month,Debit,DSL,No,No,0,No
2019,42,61.06,2564.52,Month-to-month,UPI,Fiber,Yes,No,6,No
2020,13,106.41,1383.33,Month-to-month,UPI,Fiber,Yes,Yes,3,Yes
2021,64,52.89,3384.96,Two year,Cash,DSL,No,No,1,No
2022,17,116.44,1979.48,Month-to-month,UPI,Fiber,No,No,1,Yes
2023,9,37.25,335.25,Month-to-month,UPI,DSL,Yes,No,1,No
2024,41,44.17,1810.97,Month-to-month,Credit,DSL,Yes,Yes,0,No
2025,1,66.37,66.37,One year,Credit,DSL,No,Yes,2,No
2026,2,99.74,199.48,Month-to-month,Credit,Fiber,No,No,0,Yes
2027,60,93.16,5589.6,Month-to-month,Cash,Fiber,No,No,0,No
2028,48,37.45,1797.6,Two year,UPI,Fiber,No,No,1,No
2029,29,43.67,1266.43,One year,Credit,Fiber,No,No,3,No
2030,10,77.53,775.3,Month-to-month,Debit,DSL,No,Yes,5,Yes
2031,58,49.52,2872.16,Month-to-month,UPI,DSL,No,No,0,No
2032,60,62.23,3733.8,Month-to-month,Debit,DSL,No,Yes,2,No
2033,21,68.66,1441.86,Month-to-month,UPI,DSL,Yes,Yes,1,No
2034,28,79.42,2223.76,Month-to-month,Debit,Fiber,Yes,No,2,No
2035,34,45.11,1533.74,Month-to-month,Debit,Fiber,No,Yes,1,No
2036,8,36.31,290.48,Month-to-month,Cash,None,No,Yes,0,No
2037,59,59.86,3531.74,Month-to-month,Debit,DSL,No,Yes,1,No
2038,72,28.2,2030.4,One year,Credit,Fiber,No,Yes,2,No
2039,49,72.68,3561.32,Month-to-month,Credit,DSL,No,Yes,0,No
2040,17,103.96,1767.32,Two year,UPI,Fiber,No,No,0,No
2041,60,31.9,1914,Month-to-month,Credit,Fiber,Yes,Yes,0,Yes
2042,45,31.27,1407.15,Month-to-month,Cash,DSL,No,Yes,2,No
2043,69,28.02,1933.38,Month-to-month,Credit,None,No,No,4,Yes
2044,32,104.79,3353.28,One year,Cash,None,No,No,0,No
2045,44,28.07,1235.08,Month-to-month,Credit,Fiber,Yes,Yes,2,No
2046,65,118.35,7692.75,Month-to-month,Cash,DSL,No,No,0,Yes
2047,8,55.83,446.64,Month-to-month,UPI,Fiber,No,No,3,Yes
2048,72,52.88,3807.36,Month-to-month,UPI,None,No,No,2,Yes
2049,43,29.16,1253.88,Two year,Credit,None,No,No,1,No
2050,1,78.56,78.56,Month-to-month,UPI,DSL,Yes,No,1,No
2051,51,78.59,4008.09,One year,UPI,Fiber,No,No,1,No
2052,24,69.38,1665.12,One year,UPI,None,Yes,Yes,0,No
2053,24,51.1,1226.4,Month-to-month,Credit,Fiber,No,No,0,Yes
2054,17,56.86,966.62,Two year,Cash,Fiber,No,Yes,2,Yes
2055,5,52.05,260.25,Month-to-month,Credit,DSL,Yes,No,1,No
2056,20,62.61,1252.2,Month-to-month,Debit,DSL,Yes,Yes,2,No
2057,21,54.18,1137.78,Month-to-month,Cash,Fiber,No,Yes,5,Yes
2058,58,87.55,5077.9,One year,Debit,DSL,No,No,0,No
2059,31,49.58,1536.98,Two year,Debit,None,Yes,No,3,No
2060,11,55.08,605.88,Month-to-month,UPI,DSL,Yes,Yes,0,Yes
2061,52,63.55,3304.6,Two year,Cash,Fiber,No,No,1,No
2062,15,20.4,306,Two year,Cash,DSL,No,Yes,1,Yes
2063,7,69.21,484.47,Month-to-month,Debit,Fiber,No,No,0,No
2064,28,45.58,1276.24,Month-to-month,Debit,Fiber,No,No,0,No
2065,51,25.62,1306.62,Month-to-month,UPI,DSL,No,Yes,1,No
2066,58,111.1,6443.8,One year,UPI,Fiber,Yes,No,3,No
